external_id,name,winery_name,type,storage_area,size,vintage,price,info,quantity,internal_notes
565,gattinara magnum,Travaglini,,,BOTTLE,15,120.0,,1.0,
566,gattinara magnum,Travaglini,,,BOTTLE,20,120.0,,3.0,
567,azienza agricola negro,,,,BOTTLE,,,,0.0,
568,nebbiolo roero riserva sudisfà,Az. Agr. Negro,,,BOTTLE,,70.0,,0.0,
569,barolo serralunga,Az. Agr. Negro,,,BOTTLE,16,85.0,,3.0,
570,barbaresco basarin,Az. Agr. Negro,,,BOTTLE,20,,,2.0,
571,ciabot roero riserva,,,,BOTTLE,,,,0.0,
572,ciabot roero riserva magnum,Az. Agr. Negro,,,MAGNUM,19,75.0,,1.0,
573,vietti,,,,BOTTLE,,,,0.0,
576,azienda vinicola reva,,,,BOTTLE,,,,0.0,
577,nebbiolo amfora selezione,Az. Vinicola Reva,,,BOTTLE,20,42.0,,0.0,
578,g.d.vajra,,,,BOTTLE,,,,0.0,
579,barolo albe,Az. Agr. G.D. Vajra,,,BOTTLE,18,70.0,,8.0,
580,barbera,Az. Agr. G.D. Vajra,,,BOTTLE,21,35.0,,2.0,
583,paolo scavino,,,,BOTTLE,,,,0.0,
587,barolo,Paolo Scavino,,,BOTTLE,18,,,0.0,
588,nebbiolo,Paolo Scavino,,,BOTTLE,22,,,41.0,
589,toscana,,,,BOTTLE,,,,0.0,
590,aia vecchia,,,,BOTTLE,,,,0.0,
591,lagone igt,Aia Vecchia,,,BOTTLE,16,25.0,,0.0,
592,lagone igt,Aia Vecchia,,,MAGNUM,17,70.0,,1.0,
593,tenuta dell'ornellaia,,,,BOTTLE,,,,0.0,
594,rosso masseto,Tenuta dell'Ornellaia,,,BOTTLE,15,2000.0,,1.0,
596,ornellaia,Tenuta dell'Ornellaia,,,MAGNUM,20,580.0,,0.0,
597,rosso serre nuove,Tenuta dell'Ornellaia,,,BOTTLE,20,70.0,,2.0,
598,le volte,Tenuta dell'Ornellaia,,,BOTTLE,21,40.0,,7.0,
599,le volte,Tenuta dell'Ornellaia,,,MAGNUM,20,80.0,,0.0,
599,le volte,Tenuta dell'Ornellaia,,,MAGNUM,21,80.0,,0.0,
600,avignonesi,,,,BOTTLE,,,,0.0,
601,nobile di montepulciano,Avignonesi,,,BOTTLE,15,45.0,,0.0,
602,ormanni,,,,BOTTLE,,,,0.0,
603,chianti classico riserva,Ormanni,,,BOTTLE,15,39.0,,0.0,
604,chianti classico riserva,Ormanni,,,MAGNUM,15,80.0,,2.0,
605,gaja,,,,BOTTLE,,,,0.0,
606,brunello di montalcino sugarille pieve s. restituita,Gaja,,,BOTTLE,18,220.0,,0.0,
607,san leonino,,,,BOTTLE,,,,0.0,
608,monsenese chianti classico riserva,San Leonino,,,BOTTLE,17,27.0,,10.0,
609,tenuta “il fantone”,,,,BOTTLE,,,,0.0,
610,cabernet sauvignon,Tenuta Il Fantone,,,BOTTLE,19,42.0,,1.0,
611,syrah lago nero,Tenuta Il Fantone,,,BOTTLE,19,40.0,,4.0,
612,fratini,,,,BOTTLE,,,,0.0,
613,bolgheri superiore,Fratini,,,BOTTLE,17,260.0,,4.0,
614,marchesi antinori,,,,BOTTLE,,,,0.0,
615,brunello di montalcino pian delle vigne,Marchesi Antinori,,,BOTTLE,18,85.0,,3.0,
616,guado al tasso bolgheri superiore,Marchesi Antinori,,,BOTTLE,17,180.0,,5.0,
617,tignanello,Marchesi Antinori,,,BOTTLE,20,190.0,,4.0,
618,tignanello,Marchesi Antinori,,,MAGNUM,20,,,1.0,
620,chianti peppoli,Marchesi Antinori,,,BOTTLE,21,37.0,,2.0,
621,marchesi frescobaldi,,,,BOTTLE,,,,0.0,
623,merlot lamaione,Marchesi Frescobaldi,,,BOTTLE,14,72.0,,4.0,
624,merlot lamaione,Marchesi Frescobaldi,,,BOTTLE,18,72.0,,6.0,
625,mormoreto,Marchesi Frescobaldi,,,BOTTLE,20,74.0,,5.0,
626,mastrojanni,,,,BOTTLE,,,,0.0,
627,rosso di montalcino,Mastrojanni,,,BOTTLE,20,40.0,,7.0,
628,brunello di montalcino,Mastrojanni,,,BOTTLE,14,90.0,,3.0,
629,brunello di montalcino,Mastrojanni,,,BOTTLE,17,90.0,,5.0,
630,corte dei venti,,,,BOTTLE,,,,0.0,
632,brunello di montalcino,Corte dei Venti,,,BOTTLE,14,80.0,,4.0,
633,brunello di montalcino dama elena,Corte dei Venti,,,BOTTLE,12,95.0,,1.0,
634,azienda agricola tenuta luce,,,,BOTTLE,,,,0.0,
635,lucente rosso,Az. Agr. Tenuta Luce,,,BOTTLE,20,48.0,,0.0,
636,marchesi mazzei,,,,BOTTLE,,,,0.0,
637,morellino di scansano belgvardo riserva,Marchesi Mazzei,,,BOTTLE,17,30.0,,2.0,
638,tenuta san guido,,,,BOTTLE,,,,0.0,
639,le difese,Tenuta San Guido,,,BOTTLE,22,42.0,,12.0,
640,guidalberto,Tenuta San Guido,,,BOTTLE,21,60.0,,8.0,
641,sassicaia bolgheri,Tenuta San Guido,,,BOTTLE,12,400.0,,3.0,
642,sassicaia bolgheri,Tenuta San Guido,,,BOTTLE,16,400.0,,4.0,
643,sassicaia bolgheri,Tenuta San Guido,,,BOTTLE,17,380.0,,6.0,
644,sassicaia bolgheri,Tenuta San Guido,,,BOTTLE,18,380.0,,5.0,
645,urlari pervale,,,,BOTTLE,,,,0.0,
646,rosso,Urlari Pervale,,,BOTTLE,16,28.0,,12.0,
647,rosso magnum,Urlari Pervale,,,BOTTLE,17,60.0,,3.0,
648,caccia al piano,,,,BOTTLE,,,,0.0,
649,ruit hora bolgheri,Caccia al Piano,,,BOTTLE,17,35.0,,0.0,
650,ruit hora bolgheri,Caccia al Piano,,,BOTTLE,19,35.0,,0.0,
651,mosenese,,,,BOTTLE,,,,0.0,
652,chianti classico riserva docg,Mosenese,,,BOTTLE,17,31.0,,0.0,
653,az. agricola s.caterina tenuta tre rose,,,,BOTTLE,,,,0.0,
654,nobile di montepulciano,Az. Agr. S. Caterina Tenuta Tre Rose,,,BOTTLE,19,1.25,,1.0,
655,vigna spuntali,,,,BOTTLE,,,,0.0,
656,brunello di montalcino,Vigna Spuntali,,,BOTTLE,16,85.0,,4.0,
657,san felice,,,,BOTTLE,,,,0.0,
658,brunello di montalcino campogiovanni,San Felice,,,BOTTLE,18,90.0,,0.0,
659,il grigio riserva,San Felice,,,BOTTLE,19,36.0,,5.0,
660,rosso di montalcino,San Felice,,,BOTTLE,21,33.0,,0.0,
661,biondi santi,,,,BOTTLE,,,,0.0,
662,brunello di montalcino,Biondi Santi,,,BOTTLE,68,,,1.0,
663,castello d’albola,,,,BOTTLE,,,,0.0,
664,acciaiolo,Castello d’Albola,,,BOTTLE,9,,,1.0,
665,val di suga,,,,BOTTLE,,,,0.0,
666,rosso di montalcino,Val di Suga,,,BOTTLE,20,45.0,,10.0,
667,brunello di montalcino,Val di Suga,,,BOTTLE,16,,,0.0,
668,la fiorita,,,,BOTTLE,,,,0.0,
669,brunello di montalcino,La Fiorita,,,BOTTLE,5,,,1.0,
670,gaja,,,,BOTTLE,,,,0.0,
671,brunello di montalcino santa restituta,Gaja,,,BOTTLE,18,,,3.0,
672,emilia romagna,,,,BOTTLE,,,,0.0,
673,otello ceci,,,,BOTTLE,,,,0.0,
674,lambrusco,Otello Ceci,,,BOTTLE,,24.0,,11.0,
675,marche,,,,BOTTLE,,,,0.0,
676,umani ronchi,,,,BOTTLE,,,,0.0,
679,puglia,,,,BOTTLE,,,,0.0,
680,vespa vignaioli,,,,BOTTLE,,,,0.0,
683,nero di troia “helena”,Vespa Vignaioli,,,BOTTLE,15,90.0,,8.0,
684,petrelli,,,,BOTTLE,,,,0.0,
685,salice rosso centopietre,Petrelli,,,BOTTLE,13,20.0,,0.0,
686,sicilia,,,,BOTTLE,,,,0.0,
687,vigneri,,,,BOTTLE,,,,0.0,
688,i vigneri,Vigneri,,,BOTTLE,16,40.0,,2.0,
689,i vigneri,Vigneri,,,BOTTLE,17,36.0,,9.0,
690,planeta,,,,BOTTLE,,,,0.0,
691,santa cecilia,Planeta,,,BOTTLE,11,48.0,,5.0,
692,santa cecilia,Planeta,,,BOTTLE,17,54.0,,1.0,
693,burdese,Planeta,,,BOTTLE,3,55.0,,2.0,
694,burdese,Planeta,,,BOTTLE,5,55.0,,5.0,
695,passopisciaro,,,,BOTTLE,,,,0.0,
697,firriato,,,,BOTTLE,,,,0.0,
700,cottanera,,,,BOTTLE,,,,0.0,
701,etna rosso diciassettesalme,Cottanera,,,BOTTLE,19,32.0,,9.0,
702,etna rosso riserva contrada zottorinoto,Cottanera,,,BOTTLE,16,100.0,,6.0,
703,fondo antico,,,,BOTTLE,,,,0.0,
704,nero d’avola,Fondo Antico,,,BOTTLE,16,20.0,,0.0,
705,il canto togliere,Fondo Antico,,,BOTTLE,12,25.0,,5.0,
706,spadafora,,,,BOTTLE,,,,0.0,
707,rosso don pietro togliere,Spadafora,,,BOTTLE,7,35.0,,2.0,
708,azienda agricola monte rosso,,,,BOTTLE,,,,0.0,
709,etna rosso volcano,Az. Agr. Monte Rosso,,,BOTTLE,19,42.0,,8.0,
711,sardegna,,,,BOTTLE,,,,0.0,
712,santadi,,,,BOTTLE,,,,0.0,
713,terre brune superiore,Santadi,,,BOTTLE,18,70.0,,2.0,
714,terre brune superiore,Santadi,,,BOTTLE,19,70.0,,3.0,
715,carignano del sulcis rocca rubia riserva,Santadi,,,BOTTLE,12,40.0,,1.0,
716,carignano del sulcis rocca rubia riserva,Santadi,,,BOTTLE,17,38.0,,1.0,
717,carignano del sulcis rocca rubia riserva,Santadi,,,BOTTLE,20,38.0,,6.0,
718,ferruccio deiana,,,,BOTTLE,,,,0.0,
719,cannonau sileno,Ferruccio Deiana,,,BOTTLE,14,40.0,,0.0,
720,argiolas,,,,BOTTLE,,,,0.0,
721,rosso iselis,Argiolas,,,BOTTLE,12,36.0,,5.0,
722,cannonau costera,Argiolas,,,BOTTLE,14,40.0,,0.0,
723,cannonau costera,Argiolas,,,BOTTLE,16,40.0,,1.0,
724,cannonau costera,Argiolas,,,BOTTLE,19,38.0,,3.0,
725,turriga,Argiolas,,,BOTTLE,16,126.0,,1.0,
726,turriga,Argiolas,,,BOTTLE,19,130.0,,6.0,
728,"altri vini biodinamici, biologici e naturali",,,,BOTTLE,,,,0.0,
729,cantina d'isera,,,,BOTTLE,,,,0.0,
730,marzemino d'isera trentino superiore,Cantina d'Isera,,,BOTTLE,19,30.0,,7.0,
731,marco mosconi,,,,BOTTLE,,,,0.0,
732,rosso tre monelli,Marco Mosconi,,,BOTTLE,21,34.0,,0.0,
733,masi tupungato,,,,BOTTLE,,,,0.0,
734,rosso di malbec e corvina passo doble tierra soleada,Masi Tupungato,,,BOTTLE,20,45.0,,0.0,
735,vinicentanni,,,,BOTTLE,,,,0.0,
736,rosso primodelia bio,Vinicentanni,,,BOTTLE,19,,,5.0,
737,rosso piceno renarie bio,Vinicentanni,,,BOTTLE,21,,,4.0,
738,puro centanni marche rosso,Vinicentanni,,,BOTTLE,22,,,12.0,
740,vini rossi esteri,,,,BOTTLE,,,,0.0,
741,francia,,,,BOTTLE,,,,0.0,
742,chateau margaux,,,,BOTTLE,,,,0.0,
743,chateau margaux gran cru classé,Chateau Margaux,,,BOTTLE,97,1250.0,,2.0,
744,chateau mouton rothshild,,,,BOTTLE,,,,0.0,
745,chateau mouton rothshild grand cru classé,Chateau Mouton Rothshild,,,BOTTLE,1,1200.0,,2.0,
746,chateau clarke rothshild,,,,BOTTLE,12,,,1.0,
747,chateau,Chateau Mouton Rothshild,,,BOTTLE,12,66.0,,6.0,
748,bordeaux legende,Chateau Mouton Rothshild,,,BOTTLE,19,24.0,,6.0,
749,rouge legende medoc,Chateau Mouton Rothshild,,,BOTTLE,19,36.0,,3.0,
750,dourthe n 1 bordeaux,,,,BOTTLE,14,,,1.0,
751,château carteau,,,,BOTTLE,,,,1.0,
752,château cote daugay,Château Carteau,,,BOTTLE,16,60.0,,7.0,
753,château gigognan,,,,BOTTLE,,,,0.0,
754,chateauneuf du pape clos du roi,Château Gigognan,,,BOTTLE,17,55.0,,5.0,
755,cotes du rhone,Château Gigognan,,,BOTTLE,17,27.0,,0.0,
756,chanson,,,,BOTTLE,,,,0.0,
757,bourgogne pinot noir,Chanson,,,BOTTLE,22,63.0,,17.0,
758,rouge pernande verglesses,Chanson,,,BOTTLE,17,70.0,,6.0,
759,chateau moulin haut-laroque,,,,BOTTLE,,,,0.0,
760,fronsac,Chateau Moulin Haut-Laroque,,,BOTTLE,11,45.0,,0.0,
761,chateau de fussignac,Chateau Moulin Haut-Laroque,,,BOTTLE,11,55.0,,0.0,
762,domaine george joillot,,,,BOTTLE,,,,0.0,
763,bourgogne hout cotes de beaune,Domaine George Joillot,,,BOTTLE,21,55.0,,10.0,
764,pommarde vielles vignes,Domaine George Joillot,,,BOTTLE,21,80.0,,4.0,
765,domaine reverdy ducroux,,,,BOTTLE,,,,0.0,
766,sancerre rouge,Domaine Reverdy Ducroux,,,BOTTLE,17,37.0,,2.0,
767,m.chapuotier,,,,BOTTLE,,,,0.0,
768,les meysonniers crozes- hermitage,M.Chapuotier,,,BOTTLE,19,45.0,,5.0,
769,chateauneuf du pape collection bio,M.Chapuotier,,,BOTTLE,16,80.0,,3.0,
770,facelie chateauneuf du pape,M.Chapuotier,,,BOTTLE,19,65.0,,6.0,
771,clos de l’oratoire des papes,,,,BOTTLE,,,,0.0,
772,chateauneuf-du-pape,Clos de l’Oratoire des Papes,,,BOTTLE,21,80.0,,13.0,
773,e. guigal,,,,BOTTLE,,,,0.0,
774,chateauneuf-du-pape,E. Guigal,,,BOTTLE,17,94.0,,4.0,
775,chateau rauzan-segla,,,,BOTTLE,,,,0.0,
776,margaux,Chateau Rauzan-Segla,,,BOTTLE,16,90.0,,6.0,
777,domaine de l'arjolle,,,,BOTTLE,,,,0.0,
778,pinot noir paradoxe,Domaine de l'Arjolle,,,BOTTLE,20,48.0,,5.0,
779,rumor cotes de provence,,,,BOTTLE,,,,0.0,
780,rosé bio,Rumor Cotes de Provence,,,BOTTLE,22,66.0,,5.0,
781,u.s.a.,,,,BOTTLE,,,,0.0,
782,caymus,,,,BOTTLE,,,,0.0,
783,zinfandel,Caymus,,,BOTTLE,11,68.0,,0.0,
784,cabernet sauvignon special selection,Caymus,,,BOTTLE,09,480.0,,3.0,
785,cabernet sauvignon special selection,Caymus,,,BOTTLE,95,520.0,,1.0,
786,cabernet sauvignon napa valley,Caymus,,,BOTTLE,95,190.0,,2.0,
787,cabernet sauvignon napa valley,Caymus,,,BOTTLE,96,190.0,,0.0,
788,cabernet sauvignon napa valley,Caymus,,,BOTTLE,11,150.0,,0.0,
789,cile,,,,BOTTLE,,,,0.0,
790,primus alto de casablanca,Veramonte,,,BOTTLE,97,,,0.0,
791,sud africa,,,,BOTTLE,,,,0.0,
792,neil ellis,,,,BOTTLE,,,,0.0,
793,cabernet sauvignon,Neil Ellis,,,BOTTLE,12,39.0,,0.0,
794,laibach,,,,BOTTLE,,,,0.0,
795,pinotage,Leibach,,,BOTTLE,15,45.0,,4.0,
796,svizzera,,,,BOTTLE,,,,0.0,
797,cantina il cavaliere,,,,BOTTLE,,,,0.0,
798,aurelio merlot ticino,Cantina il Cavaliere,,,BOTTLE,17,70.0,,6.0,
799,germania,,,,BOTTLE,,,,0.0,
800,weingut martin wassmer,,,,BOTTLE,,,,0.0,
801,schlatter spatburgunder,Weingut Martin Wassmer,,,BOTTLE,19,70.0,,12.0,
802,austria,,,,BOTTLE,,,,0.0,
803,stift kloster neuburg,,,,BOTTLE,,,,0.0,
804,pinot noir,Stift Klosterneuburg,,,BOTTLE,20,45.0,,4.0,
805,shiraz cabernet australia,Penley Estate,,,BOTTLE,98,,,1.0,
806,argentina,,,,BOTTLE,,,,0.0,
808,vini da dessert,,,,BOTTLE,,,,0.0,
810,riesling auslese,Haart Goldtrpfchen,,,BOTTLE,20,,,4.0,
811,grüne veltliner eiswein,Stift Klosterneuburg,,,BOTTLE,,65.0,,0.0,
812,al calice,,,,BOTTLE,,10.0,,0.0,
813,eiswein,Michlits,,,HALF_BOTTLE,18,75.0,,0.0,
814,al calice,,,,BOTTLE,,10.0,,0.0,
815,trockenbeerenauslese,Michlits,,,BOTTLE,13,65.0,,0.0,
816,al calice,,,,BOTTLE,,10.0,,0.0,
817,sauternes chateau saint michel 375 ml,Chateau Saint Michel,,,HALF_BOTTLE,,60.0,,0.0,
818,al calice,,,,BOTTLE,,10.0,,0.0,
819,sauternes,Chateau d’Yquem ,,,BOTTLE,90,1000.0,,1.0,
820,sussenberg gruner veltriner,Nikolaihof Wachau,,,BOTTLE,99,150.0,,1.0,
821,trockenbeerenauslese,Nikolaihof Wachau,,,BOTTLE,1,140.0,,2.0,
823,al calice,,,,BOTTLE,,8.0,,0.0,
824,"kerner ""praepositus"" passito",Abbazia di Novacella,,,BOTTLE,20,60.0,,9.0,
825,al calice,,,,BOTTLE,,8.0,,0.0,
827,al calice,,,,BOTTLE,,8.0,,0.0,
828,"recioto valpolicella “le salette""",Traversagne,,,BOTTLE,16,48.0,,2.0,
829,recioto della valpolicella,Brigaldara,,,BOTTLE,16,,,1.0,
830,recioto della valpolicella,Secondo Marco ,,,BOTTLE,16,,,1.0,
831,al calice,,,,BOTTLE,,7.0,,0.0,
832,"recioto valpolicella “le salette""",Pergole Vece,,,HALF_LITER,16,65.0,,0.0,
833,al calice,,,,BOTTLE,,8.0,,0.0,
835,birre,,,,BOTTLE,,,,0.0,
836,grand cru,Moretti,,,BOTTLE,,15.0,,0.0,
837,weissen,Aynger,,,BOTTLE,,6.0,,0.0,
838,chiara 4.9,Dolomiti,,,BOTTLE,,6.0,,0.0,
839,bionda,Birra di Parma,,,BOTTLE,,8.0,,0.0,
840,scura,Kozen,,,BOTTLE,,6.0,,0.0,
846,grappa di capo di stato,,,,BOTTLE,,,,1.0,
853,grappa di barbaresco,Gaja,,,BOTTLE,,,,1.0,
854,grappa di costa russi,Gaja,,,BOTTLE,,,,1.0,
855,grappa di barolo,Gaja,,,BOTTLE,,,,1.0,
856,grappa sarpa oro,Poli,,,BOTTLE,,,,1.0,
858,camomilla e con grappa,Negroni,,,BOTTLE,,,,0.0,
859,whiskies,,,,BOTTLE,,,,0.0,
894,hennessy xo extra old,,,,BOTTLE,,,,1.0,
896,a.e. dor xo cognac grande champagne,,,,BOTTLE,,,,1.0,
905,bas armagnac les sables fauves,,,,BOTTLE,,,,1.0,
915,santa teresa metodo solera,,,,BOTTLE,,,,1.0,
924,saké,,,,BOTTLE,,,,0.0,
926,vermouth,,,,BOTTLE,,,,0.0,
927,vermouth tenuta fertuna,,,,BOTTLE,,,,4.0,
928,lynx vermouth bianco,,,,BOTTLE,,,,1.0,
