ok,external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,,WHITE,Riesling Trinbach,Riesling Trinbach,,BOTTLE,2021,4000,,50,,Cuvée Trimbach Alsace,Trimbach,wine_01h4pmmfxk5j7h7fk6r7zetk3r,,
TRUE,,WHITE,Bourgogne Hautes- Cotes de Nuits Guy & Yvan Dufouleur,Bourgogne Hautes- Cotes de Nuits Guy & Yvan Dufouleur,,BOTTLE,2019,5200,,50,,Bourgogne Hautes Cotes de Nuits Blanc,Guy & Yvan Dufouleur,wine_01h4pmmgww35thmf7a3w68b60x,,
FALSE,,WHITE,Bourgogne Cote d'Or Patrick Javillier,Bourgogne Cote d'Or Patrick Javillier,,BOTTLE,2019,6000,,50,,Cuvée Oligocène Bourgogne,Patrick Javillier,,,
TRUE,,WHITE,Puligny-Montrachet Domaine de la Vougeraie,Puligny-Montrachet Domaine de la Vougeraie,,BOTTLE,2019,12500,,50,,Puligny-Montrachet 1er Cru Garenne,Château de Puligny Montrachet,wine_01hfxnejh716y8pc2za77g3wwj,,
FALSE,,RED,Chassagne Montrachet 1er Cru Lucien le Moine,Chassagne Montrachet 1er Cru Lucien le Moine,,BOTTLE,2018,24900,,50,,Chassagne-Montrachet 1er Cru ''Les Chaumees'',Château de Chassagne-Montrachet,,,
TRUE,,WHITE,Chardonnay Beringer,Chardonnay Beringer,,BOTTLE,2020,3300,,50,,Beringer Bros. Bourbon Barrel Aged Chardonnay,Beringer,wine_01gzr4ktq878pbm290ebb47z7j,,
TRUE,,DESSERT,Valpolicella Le Salette,Valpolicella Le Salette,,BOTTLE,2021,3300,,50,,Le Traversagne Recioto della Valpolicella Classico,Le Salette,wine_01gzr4ksneh3813h3tt6jy3d40,,
TRUE,,RED,Valpolicella Classico Superiore Zymè,Valpolicella Classico Superiore Zymè,,BOTTLE,2018,5700,,50,,Valpo Valpolicella Classico Superiore,Antica Valpolicella,wine_01gzr4kt33m0jtyrnyt6q8sb3j,,
TRUE,,RED,Valpolicella Ripasso Sartori,Valpolicella Ripasso Sartori,,BOTTLE,2020,3800,,50,,Ripasso Valpolicella Classico Superiore,Antica Valpolicella,wine_01gzr4kt26br4sca9r1fgpjfmy,,
TRUE,,RED,Valpolicella “Ripasso” Campofiorin Masi,Valpolicella “Ripasso” Campofiorin Masi,,BOTTLE,2019,4000,,50,,Ripasso Valpolicella Classico Superiore,Antica Valpolicella,wine_01gzr4kt1xkn9a0dhjgrp1qk93,,
TRUE,,WHITE,Cabernet Az. Agricola Sutto,Cabernet Az. Agricola Sutto,,BOTTLE,2021,3200,,50,,Bianco di Sutto,Sutto,wine_01hcwsykyg43n6pwsph3g19nd9,,
TRUE,,RED,"Merlot ""Ad Nonam"" Tenuta Mosole","Merlot ""Ad Nonam"" Tenuta Mosole",,BOTTLE,2018,5700,,50,,IX Ad Nonam,Mosole,wine_01gzr4kt31h001j97ye508b9pf,,
TRUE,,DESSERT,Venegazzù della Casa (Cab. Sauv.–Merlot–Cab. F.–Malbec) Loredan Gasparini,Venegazzù della Casa (Cab. Sauv.–Merlot–Cab. F.–Malbec) Loredan Gasparini,,BOTTLE,2017,4900,,50,,Grappa di Venegazzù della Casa,Loredan Gasparini,wine_01gzr4kt325ke5a89bn0htwnth,,
TRUE,,RED,Carmenere Punto Zero,Carmenere Punto Zero,,BOTTLE,2018,4800,,50,,Punto Merlot,Punto Zero,wine_01hcwvb3jp1e7p4swv330665sj,,
TRUE,,RED,Terregiunte Masi-Vespa,Terregiunte Masi-Vespa,,BOTTLE,2016,17000,,50,,Il Bruno dei Vespa Primitivo Salento,Vespa,wine_01hcw4dg60gshxfbyy8d1aq4wv,,
TRUE,,RED,Amarone della Valpolicella Reius Sartori,Amarone della Valpolicella Reius Sartori,,BOTTLE,2017,9500,,50,,Amarone della Valpolicella,Amarone Raimondi,wine_01gzr4kt26232dp76ndrqwzen3,,
TRUE,,RED,Amarone della Valpolicella Zenato,Amarone della Valpolicella Zenato,,BOTTLE,2018,11500,,50,,Amarone della Valpolicella Classico Riserva (Sergio Zenato),Zenato,wine_01gzr4ksd2ry507c65jp5spd8w,,
TRUE,,RED,Amarone della Valpolicella Quintarelli,Amarone della Valpolicella Quintarelli,,BOTTLE,2013,44000,,50,,Amarone della Valpolicella Classico Selezione Giuseppe Quintarelli,Quintarelli Giuseppe,wine_01gzr4kt26xa2kf0g9zy74sr0a,,
TRUE,,RED,Blauburgunder Mazon Riserva Hofstätter,Blauburgunder Mazon Riserva Hofstätter,,BOTTLE,2019,6300,,50,,Mazon Riserva,J. Hofstätter,wine_01h0qzm1vf1xzamprrnxx0043s,,
TRUE,,RED,"Pinot Nero ""Sanct Valentin"" St. Michele Appiano","Pinot Nero ""Sanct Valentin"" St. Michele Appiano",,BOTTLE,2020,8200,,50,,Papiano di Papiano,Villa Papiano,wine_01gzr4ksmwhbcdak4ythj1qxp6,,
TRUE,,RED,"Blauburgunder Barthenau ""Vigna S.Urbano"" Hofstätter","Blauburgunder Barthenau ""Vigna S.Urbano"" Hofstätter",,BOTTLE,2017,15000,,50,,Barthenau Vigna S. Urbano,J. Hofstätter,wine_01h0b4rjgpder3smhfakv2fcdv,,
TRUE,,RED,Teroldego Morei Foradori,Teroldego Morei Foradori,,BOTTLE,2021,6500,,50,,Foradori - Teroldego,Foradori,wine_01gzr4ksncz52p49tm11n5n31d,,
TRUE,,SPARKLING,San Leonardo (Cab. Sauv.–Carmenere–Merlot) Marchesi Guerrieri Gonzaga,San Leonardo (Cab. Sauv.–Carmenere–Merlot) Marchesi Guerrieri Gonzaga,,BOTTLE,2017,20000,,50,,Riserva Marchesi Guerrieri Gonzaga - Blanc de Blancs Extra Brut,San Leonardo,wine_01gzr4ksnyrhxzs3mytd8sngpx,,
TRUE,,RED,Cabernet Sauvignon Lis Neris,Cabernet Sauvignon Lis Neris,,BOTTLE,2020,4300,,50,,Venezia Giulia ''Lis Neris'' Rosso,Lis Neris,wine_01h0qzm1m0jdc2sp5dgy3mp5mn,,
TRUE,,RED,Red Angel (Pinot Nero) Jermann,Red Angel (Pinot Nero) Jermann,,BOTTLE,2020,4500,,50,,Red Blend,Angel Negro,wine_01h0my5stt4sndtsf3fs72vtta,,
TRUE,,WHITE,Refosco Castello di Buttrio,Refosco Castello di Buttrio,,BOTTLE,2019,3800,,50,,Torre Butria,Castello di Buttrio,wine_01h0my5t56e15chnz3q71c9nyw,,
TRUE,,RED,Sosso' (Merlot-Refosco-Pignolo) Livio Felluga,Sosso' (Merlot-Refosco-Pignolo) Livio Felluga,,BOTTLE,2016,9000,,50,,Pignolo,Livio Felluga,wine_01gzr4kskwd3k439cn7cg476ak,,
TRUE,,RED,Barolo Vignarionda Oddero,Barolo Vignarionda Oddero,,BOTTLE,2009,37000,,50,,Barolo,Oddero,wine_01h0my5sf7ezertz80v77fs706,,
TRUE,,RED,Barbaresco Camp Gros Martinenga Marchesi di Gresy,Barbaresco Camp Gros Martinenga Marchesi di Gresy,,BOTTLE,2015,19500,,50,,Barbaresco Camp Gros Martinenga Riserva,Marchesi di Gresy,wine_01gzr4kt5eynzg79s7cxm5kd9x,,
TRUE,,WHITE,Le Volte Tenuta dell'Ornellaia,Le Volte Tenuta dell'Ornellaia,,BOTTLE,2021,4800,,50,,Coda di Volpe,Monte Volpe,wine_01gzr4ksd17ecsm6py4s6fhjwr,,
TRUE,,RED,Rosso di Montalcino Banfi,Rosso di Montalcino Banfi,,BOTTLE,2020,3500,,50,,Rosso di Montalcino,Cantina di Montalcino,wine_01gzr4ksd25nca47c19y0xnp9c,,
TRUE,,DESSERT,Cabreo Rosso il Borgo (Sangiovese–Cab. Sauv.) Folonari,Cabreo Rosso il Borgo (Sangiovese–Cab. Sauv.) Folonari,,BOTTLE,2019,9000,,50,,Cabreo Il Borgo Grappa,Cabreo,wine_01gzr4ksd6ajsehb43hs03rwa5,,
TRUE,,RED,Il Pareto (Cabernet Sauvignon) Folonari,Il Pareto (Cabernet Sauvignon) Folonari,,BOTTLE,2019,13500,,50,,Cabernet Sauvignon - Corvina,Folonari,wine_01gzr4ksd9ptp4r68vg492ppq5,,
TRUE,,RED,Mormoreto (Cab. S.–Cab. F.–Petit V.–Mer.) Frescobaldi,Mormoreto (Cab. S.–Cab. F.–Petit V.–Mer.) Frescobaldi,,BOTTLE,2015,11000,,50,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01gzr4ksd6jw3tbb78vdgp2x03,,
TRUE,,RED,Montesodi (Sangiovese) Frescobaldi,Montesodi (Sangiovese) Frescobaldi,,BOTTLE,2014,11000,,50,,Montesodi Jorinde Voigt,Frescobaldi,wine_01gzr4ksd6kt9h5gqgv603dqxw,,
TRUE,,RED,Brunello di Montalcino Vigna Ripe al Convento Frescobaldi,Brunello di Montalcino Vigna Ripe al Convento Frescobaldi,,BOTTLE,2016,19500,,50,,Brunello di Montalcino,Cantina di Montalcino,wine_01gzr4kte8rkzw0egt83t0drhj,,
TRUE,,RED,Guado al Tasso Antinori,Guado al Tasso Antinori,,BOTTLE,2020,22000,,50,,Tenuta Guado al Tasso Matarocchio,Antinori,wine_01gzr4kssww5k215dr9ea2695w,,
TRUE,,RED,Luce Della Vite Frescobaldi,Luce Della Vite Frescobaldi,,BOTTLE,2016,24000,,50,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01h0my5rm9jp96emkssr3n64wy,,
FALSE,,RED,Biserno (Cab. F.–Mer.–Cab. S.–Petit Verdot) Tenuta di Biserno Lodovico Antinori,Biserno (Cab. F.–Mer.–Cab. S.–Petit Verdot) Tenuta di Biserno Lodovico Antinori,,BOTTLE,2019,25000,,50,,Il Pino di Biserno,Biserno,,,
TRUE,,RED,Massetino Tenuta dell'Ornellaia,Massetino Tenuta dell'Ornellaia,,BOTTLE,2020,58000,,50,,Tenuta Mascontina Groppello Garda Classico,Masserino,wine_01gzr4kt7p6pjy25vtpkmbkqkp,,
TRUE,,ROSE,Solaia Antinori,Solaia Antinori,,BOTTLE,2020,58500,,50,,Rosé Antinori,Antinori,wine_01gzr4ksd3d7r1nat6d0mmwhhg,,
TRUE,,ROSE,Solaia Antinori,Solaia Antinori,,BOTTLE,2019,56000,,50,,Rosé Antinori,Antinori,wine_01gzr4ksd3d7r1nat6d0mmwhhg,,
TRUE,,ROSE,Solaia Antinori,Solaia Antinori,,BOTTLE,2015,70000,,50,,Rosé Antinori,Antinori,wine_01gzr4ksd3d7r1nat6d0mmwhhg,,
TRUE,,ROSE,Solaia Antinori,Solaia Antinori,,BOTTLE,2010,59000,,50,,Rosé Antinori,Antinori,wine_01gzr4ksd3d7r1nat6d0mmwhhg,,
TRUE,,ROSE,Matarocchio Antinori,Matarocchio Antinori,,BOTTLE,2017,75000,,50,,Rosé Antinori,Antinori,wine_01gzr4ksswxb1ke92qa2sv7v67,,
TRUE,,RED,Masseto (Merlot) Tenuta dell'Ornellaia,Masseto (Merlot) Tenuta dell'Ornellaia,,BOTTLE,2017,120000,,50,,Masseto,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,
TRUE,,RED,Masseto (Merlot) Tenuta dell'Ornellaia,Masseto (Merlot) Tenuta dell'Ornellaia,,BOTTLE,2018,120000,,50,,Masseto,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,
TRUE,,RED,Masseto (Merlot) Tenuta dell'Ornellaia,Masseto (Merlot) Tenuta dell'Ornellaia,,BOTTLE,2019,135000,,50,,Masseto,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,
TRUE,,WHITE,Pino' (Pinot nero) Gulfi,Pino' (Pinot nero) Gulfi,,BOTTLE,2015,11500,,50,,Pinot Gris,Pino,wine_01gzr4kthsatasn5e09e3yszbr,,
TRUE,,DESSERT,Turriga (Cannonau-Carignano) Argiolas,Turriga (Cannonau-Carignano) Argiolas,,BOTTLE,2018,15000,,50,,Antonio Argiolas 100 Cannonau di Sardegna Passito,Argiolas,wine_01gzr4ksrwyrtxrwcmh0h2ma30,,
TRUE,,WHITE,Bourgogne Terres de Famille Domaine de la Vougeraie,Bourgogne Terres de Famille Domaine de la Vougeraie,,BOTTLE,2020,6800,,50,,Chardonnay Terres de Famille,Domaine de la Vougeraie,wine_01gzr4kt1wbp3q1kfj1mrwfyzg,,
TRUE,,RED,Le Corton Grand Cru Bouchard,Le Corton Grand Cru Bouchard,,BOTTLE,2016,37500,,50,,Corton Grand Cru,Château Corton C,wine_01gzr4ksxc0r8422hdta23cq9y,,
TRUE,,RED,Chorey les Beaune LeRoy,Chorey les Beaune LeRoy,,BOTTLE,1999,1.7,,50,,Chorey-lès-Beaune,Château de Chorey,wine_01hczek1ex2z6hqxezg5105104,,
TRUE,,RED,Chateauneuf-du-Pape Clos de L'oratoire,Chateauneuf-du-Pape Clos de L'oratoire,,BOTTLE,2020,12000,,50,,Châteauneuf-du-Pape,Le Clos de la Font du Pape,wine_01hj17f1r7qw61seyt22rdqw3y,,
TRUE,,RED,Chateau Clarke Edmond de Rothschild,Chateau Clarke Edmond de Rothschild,,BOTTLE,2012,7500,,50,,Barons Edmond Benjamin de Rothschild Haut-Médoc,Baron Edmond de Rothschild,wine_01hj17rdks52fqbm1ny9cgc2te,,
TRUE,,RED,Boidron St-Georges St-Emilion Chateau Calon,Boidron St-Georges St-Emilion Chateau Calon,,BOTTLE,2010,6000,,50,,Château Puy St. Georges Saint-Georges-Saint-Émilion,Château St. Georges,wine_01gzr4ktnx2vt8yn0ts1nyyfhr,,
FALSE,,RED,Chateau La Roque Famille Beaumartin,Chateau La Roque Famille Beaumartin,,BOTTLE,2017,9000,,50,,La Cupa Pin Saint Loup,Château La Roque,,,
TRUE,,RED,Malbec Alta Vista,Malbec Alta Vista,,BOTTLE,2020,4600,,50,,Alto Agrelo Grande Reserve Malbec,Alta Vista,wine_01h0my5t4cwx9r9nfzga6cxh0b,,
TRUE,,WHITE,Merlot Castello di Buttrio,Merlot Castello di Buttrio,,MAGNUM,2019,12000,,50,,Torre Butria,Castello di Buttrio,wine_01h0my5t552km278pra85cvx0k,,
TRUE,,DESSERT,Venegazzù della Casa Loredan Gasparini,Venegazzù della Casa Loredan Gasparini,,MAGNUM,2018,11000,,50,,Grappa di Venegazzù della Casa,Loredan Gasparini,wine_01gzr4kt325ke5a89bn0htwnth,,
TRUE,,DESSERT,Amarone della Valpolicella Allegrini,Amarone della Valpolicella Allegrini,,MAGNUM,2017,27000,,50,,Giovanni Allegrini Recioto della Valpolicella Classico,Allegrini,wine_01h0my5sa34h23fs9v85bm5gda,,
TRUE,,DESSERT,Cabreo Rosso il Borgo Folonari,Cabreo Rosso il Borgo Folonari,,MAGNUM,2018,17000,,50,,Cabreo Il Borgo Grappa,Cabreo,wine_01gzr4ksd6ajsehb43hs03rwa5,,
FALSE,,RED,Biserno (Cab. F.–Merlot–Cab. Sauv.–Petit Verdot) Tenuta di Biserno Lodovico Antinori,Biserno (Cab. F.–Merlot–Cab. Sauv.–Petit Verdot) Tenuta di Biserno Lodovico Antinori,,MAGNUM,2016,69000,,50,,Il Pino di Biserno,Biserno,,,
FALSE,,RED,Biserno (Cab. F.–Merlot–Cab. Sauv.–Petit Verdot) Tenuta di Biserno Lodovico Antinori,Biserno (Cab. F.–Merlot–Cab. Sauv.–Petit Verdot) Tenuta di Biserno Lodovico Antinori,,MAGNUM,2020,69000,,50,,Il Pino di Biserno,Biserno,,,
TRUE,,ROSE,Solaia Antinori,Solaia Antinori,,MAGNUM,2016,115000,,50,,Rosé Antinori,Antinori,wine_01gzr4ksswxb1ke92qa2sv7v67,,
TRUE,,RED,Masseto (Merlot) Tenuta dell’Ornellaia,Masseto (Merlot) Tenuta dell’Ornellaia,,MAGNUM,2015,270000,,50,,Masseto,Masseto,wine_01hfv4gwtds4hbaabqffvmwyyp,,
TRUE,,RED,Gevrey-Chambertin Alain Jeanniard,Gevrey-Chambertin Alain Jeanniard,,MAGNUM,2019,26400,,50,,Gevrey-Chambertin Monopole,Château de Gevrey Chambertin,wine_01h0qzm16wpj80nq4tqqr08a2a,,
TRUE,,RED,Nuits-Saint-Georges 1er Cru Domaine de la Vougeraie,Nuits-Saint-Georges 1er Cru Domaine de la Vougeraie,,MAGNUM,2019,33000,,50,,Monopole Nuits-Saint-Georges 1er Cru ''Clos de Thorey'',Domaine de la Vougeraie,wine_01h0qzm2hq17vqry5xdz5gwv7y,,
FALSE,,RED,Lagrein Dunkel Collection (3litri) Cantina Gries,Lagrein Dunkel Collection (3litri) Cantina Gries,,JEROBOAM,2018,18000,,50,,Lagrein Südtirol,Muri-Gries,,,
TRUE,,RED,Valpolicella “Ripasso” Campofiorin (3litri) Masi,Valpolicella “Ripasso” Campofiorin (3litri) Masi,,JEROBOAM,2015,18000,,50,,Ripasso Valpolicella Classico Superiore,Antica Valpolicella,wine_01gzr4kt1xkn9a0dhjgrp1qk93,,
TRUE,,WHITE,Le Volte Dell'Ornellaia Tenuta dell'Ornellaia,Le Volte Dell'Ornellaia Tenuta dell'Ornellaia,,BOTTLE,2021,22000,,50,,Coda di Volpe,Monte Volpe,wine_01gzr4ksd17ecsm6py4s6fhjwr,,
TRUE,,RED,La Vite Lucente (3 Litri) Frescobaldi,La Vite Lucente (3 Litri) Frescobaldi,,JEROBOAM,2020,30000,,50,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01h0my5rm9t1289514mmb8xrf1,,
TRUE,,RED,Brunello di Montalcino Castel Giocondo Frescobaldi,Brunello di Montalcino Castel Giocondo Frescobaldi,,BOTTLE,2018,38000,,50,,Brunello di Montalcino,Cantina di Montalcino,wine_01gzr4ksd1np5f3w5nnv3jq79q,,
TRUE,,RED,Le Serre Nuove (3litri) Tenuta dell'Ornellaia,Le Serre Nuove (3litri) Tenuta dell'Ornellaia,,JEROBOAM,2019,45000,,50,,Le Vigne Nuove Sangiovese,Drei Donà - Tenuta La Palazza,wine_01gzr4kt84p32acb7v4yb1s1mc,,
TRUE,,RED,Mormoreto (3litri) Frescobaldi,Mormoreto (3litri) Frescobaldi,,JEROBOAM,1997,77000,,50,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01gzr4ksd6jw3tbb78vdgp2x03,,
TRUE,,RED,Luce Della Vite (3 Litri) Frescobaldi,Luce Della Vite (3 Litri) Frescobaldi,,JEROBOAM,2019,91000,,50,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01h0my5rm9jp96emkssr3n64wy,,
FALSE,,RED,Les 5 1er Cru (3litri) Domaine des Perdrix,Les 5 1er Cru (3litri) Domaine des Perdrix,,JEROBOAM,2009,86200,,50,,Les 8 Ouvrèes Nuits-Saint-Georges Premier Cru ''Aux Perdrix'',Domaine des Perdrix,,,
TRUE,,WHITE,Le Volte (6 litri) Tenuta Sdell'Ornellaia,Le Volte (6 litri) Tenuta Sdell'Ornellaia,,MATHUSALEM,2017,45000,,50,,Coda di Volpe,Monte Volpe,wine_01gzr4ksd17ecsm6py4s6fhjwr,,
TRUE,,RED,La Vite Lucente (6 Litri) Frescobaldi,La Vite Lucente (6 Litri) Frescobaldi,,MATHUSALEM,2020,60000,,50,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01h0my5rm9t1289514mmb8xrf1,,
TRUE,,DESSERT,Venegazzù della Casa (12litri) Loredan Gasparini,Venegazzù della Casa (12litri) Loredan Gasparini,,BALTHAZAR,2015,120000,,50,,Grappa di Venegazzù della Casa,Loredan Gasparini,wine_01gzr4kt325ke5a89bn0htwnth,,
TRUE,,RED,Pinot Grigio Lis Neris,Pinot Grigio Lis Neris,,HALF_BOTTLE,2021,1600,,50,,Venezia Giulia ''Lis Neris'' Rosso,Lis Neris,wine_01h0qzm1m1t5h2ryxmg6myf3ce,,
TRUE,,SPARKLING,Laurent-Perrier Brut,Laurent-Perrier Brut,,HALF_BOTTLE,,4100,,50,,Ultra Brut Champagne (Brut Nature),Laurent-Perrier,wine_01hg8mjpwsn8dcsmz7028z122j,,
TRUE,,RED,Blauburgunder Hofstätter,Blauburgunder Hofstätter,,HALF_BOTTLE,2020,1800,,50,,Blauburgunder Riserva,J. Hofstätter,wine_01h0qzm1vfg6y9zb95tbjqdykm,,
TRUE,,RED,Cabernet Sauvignon Lis Neris,Cabernet Sauvignon Lis Neris,,HALF_BOTTLE,2019,1900,,50,,Venezia Giulia ''Lis Neris'' Rosso,Lis Neris,wine_01h0qzm1m0jdc2sp5dgy3mp5mn,,
TRUE,,DESSERT,Venegazzù della Casa Loredan Gasparini,Venegazzù della Casa Loredan Gasparini,,HALF_BOTTLE,2018,3000,,50,,Grappa di Venegazzù della Casa,Loredan Gasparini,wine_01gzr4kt325ke5a89bn0htwnth,,
TRUE,,RED,Brunello di Montalcino Castel Giocondo Frescobaldi,Brunello di Montalcino Castel Giocondo Frescobaldi,,HALF_BOTTLE,2016,4900,,50,,Brunello di Montalcino,Cantina di Montalcino,wine_01gzr4ksd1np5f3w5nnv3jq79q,,
TRUE,,RED,Luce Della Vite Frescobaldi,Luce Della Vite Frescobaldi,,HALF_BOTTLE,2015,9500,,50,,Tenuta Frescobaldi di Castiglioni,Frescobaldi,wine_01h0my5rm9jp96emkssr3n64wy,,
TRUE,,WHITE,Ramandolo 500 ml Ronco Vieri,Ramandolo 500 ml Ronco Vieri,,HALF_LITER,2018,2600,,50,,L''Avi de +500,Varietal 500,wine_01h0qzm041gjhtw1awh3762416,,
FALSE,,DESSERT,Eiswein 375 ml Edith Michlits,Eiswein 375 ml Edith Michlits,,HALF_BOTTLE,2018,6900,,50,,Eiswein,Michlits Stadlmann,,,
TRUE,,DESSERT,Sauternes 375 ml Ier Grand Cru Chateau Guiraud,Sauternes 375 ml Ier Grand Cru Chateau Guiraud,,HALF_BOTTLE,2017,9000,,50,,Petit Guiraud Sauternes,Château Guiraud,wine_01gzr4ktwd8ype1jjcb9f8t312,,
